mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_max_depth,param_colsample_bytree,param_colsample_bynode,param_colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
34.05681975682577,0.4233191318988959,0.28769199053446454,0.04421936535359103,1.0,1.5,5,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8901889727597934,0.8948770692526203,0.896717687468831,0.8939275546848828,0.0027486508086341224,15
35.02475166320801,1.0018525267322465,0.24532397588094076,0.012264048767754993,1.0,1.5,5,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8901889727597934,0.8948770692526203,0.896717687468831,0.8939275546848828,0.0027486508086341224,15
28.850873231887817,0.5607499557458558,0.22929072380065918,0.0015539644653794857,0.5,1.0,3,1.0,0.5,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8902723273244387,0.8950638705007257,0.8964451267269261,0.8939267610353923,0.0026452398275741236,17
35.859368006388344,2.1245315992183205,0.4984265963236491,0.3523974403583045,1.0,0.5,5,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.890800605157389,0.8947577375588783,0.896006168180464,0.8938545468599723,0.002219087065828622,18
34.896726846694946,1.670955552720628,0.2458797295888265,0.011414260687984049,1.0,0.5,5,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.890800605157389,0.8947577375588783,0.896006168180464,0.8938545468599723,0.002219087065828622,18
24.226734081904095,1.1435268901065463,0.2261012395222982,0.008163178531917802,1.0,1.0,3,1.0,0.5,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8901326718696381,0.8957973377164158,0.895614031878958,0.8938476609206493,0.0026283336925617402,20
48.522740602493286,1.436690226294224,0.2331069310506185,0.009325035401182248,1.0,0.5,4,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8905505008423198,0.8949354344815758,0.8958733425758493,0.893786118602873,0.0023200648524830817,21
46.31154235204061,0.2104526453024215,0.22544463475545248,0.0013767626866230888,0.5,1.5,3,0.5,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8898271197082038,0.8944792427477343,0.8969569198766526,0.8937540544096475,0.0029556142408289302,22
21.537049293518066,0.139427039123489,0.28463125228881836,0.03807440736028237,1.0,0.5,4,0.5,0.5,0.5,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8894715629322089,0.895179340985031,0.896590348846047,0.8937466781448808,0.003077775435963637,23
30.063498576482136,0.5288976428747724,0.2313872973124186,0.0054805266464339406,1.0,0.5,4,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8896611011381717,0.8950017659952634,0.8965483632739643,0.8937366896467233,0.002950627108568995,24
28.232382774353027,0.5326086371029372,0.22661900520324707,0.003144011546642347,1.0,0.5,4,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8896611011381717,0.8950017659952634,0.8965483632739643,0.8937366896467233,0.002950627108568995,24
27.4689621925354,0.4239960666762553,0.22654231389363608,0.005457595889821731,0.5,1.5,3,1.0,0.5,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8898447086587358,0.8951024825950904,0.8961232644371637,0.8936897866383304,0.002751012257192599,26
30.30462630589803,1.2493282753894865,0.30246885617574054,0.07722409929345525,1.0,1.5,4,1.0,0.5,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.889640100012479,0.8955935065024799,0.8957027990516869,0.8936450880730786,0.0028327091000082717,27
34.27058219909668,0.6761848198076212,0.23503470420837402,0.0025821475760616874,0.5,1.5,4,1.0,0.5,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8906795948025747,0.8947228240967107,0.8955116895067364,0.893637755128375,0.002116674610389289,28
100.12132755915324,4.652374468187148,0.15541489919026694,0.0023779881854950865,0.5,1.0,4,1.0,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8891046322390108,0.8956202098140564,0.8961785813428799,0.8936340441991468,0.0032113342745762334,29
48.034201304117836,1.3730275833545529,0.22460738817850748,0.00635790136713072,1.0,1.5,4,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.89077753235392,0.8948903192976339,0.895171659210468,0.8936129009448317,0.0020084804760024506,30
48.667376597722374,1.1551946189188722,0.2323004404703776,0.007431869358115821,1.0,1.0,4,1.0,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8906436044788536,0.8952368526834796,0.8949501477217442,0.8936099198463816,0.0021010630319455385,31
48.63052773475647,0.24678514274110797,0.23283847173055014,0.007332074695880729,1.0,1.0,4,1.0,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8906436044788536,0.8952368526834796,0.8949501477217442,0.8936099198463816,0.0021010630319455385,31
59.52772434552511,0.30420369588068047,0.2706018288930257,0.026822462843907647,1.0,1.5,5,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.890348370085168,0.8945932093925749,0.8958813901492013,0.8936073469596346,0.0023640051872872675,33
56.59860531489054,1.951434319862807,0.2559998830159505,0.034210776772112324,1.0,1.0,5,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8895705160118758,0.8947423333654424,0.8964921115491211,0.893601270745335,0.002938714977304012,34
35.18038503328959,0.4527665926740882,0.24785351753234863,0.008692531869584411,0.5,1.0,4,1.0,0.5,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8904572347212545,0.8943726327229777,0.8959073618632001,0.8935787799082923,0.0022947633678968567,35
34.28936139742533,0.7639960895202327,0.23327159881591797,0.006849496850867708,0.5,0.5,4,0.5,1.0,0.5,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8910052950459115,0.8932037023714735,0.8964915425287832,0.8935666033402498,0.002254453938041416,36
34.70566916465759,0.8693810934028084,0.2784370581309001,0.04858039065567332,0.5,0.5,4,0.5,0.5,1.0,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8910052950459115,0.8932037023714735,0.8964915425287832,0.8935666033402498,0.002254453938041416,36
29.920888264973957,1.0117782663455122,0.26305516560872394,0.04848504659416957,1.0,1.0,4,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8894714004476775,0.8951679199339612,0.8958941118181867,0.893510760352359,0.0028720068337973205,38
28.178272247314453,0.40698900210785294,0.23651552200317383,0.010632268193900292,1.0,1.0,4,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8894714004476775,0.8951679199339612,0.8958941118181867,0.893510760352359,0.0028720068337973205,38
38.62932435671488,0.9926121460241438,0.2221977710723877,0.0023803346286098872,1.0,1.0,3,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8896194644769818,0.895486164880146,0.8954102006650222,0.8935049075809461,0.0027479896035887473,40
99.15275740623474,2.25087859232995,0.15703678131103516,0.0031823479150081043,0.5,1.5,4,1.0,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8897626133492091,0.8942131850954064,0.8965092634478812,0.8934946661088641,0.0028008342893346087,41
27.94829773902893,0.735873406673593,0.2238760789235433,0.003990390784186767,0.5,0.5,3,1.0,0.5,0.5,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8900798643969094,0.8941391311628458,0.8962523914095812,0.8934901383681418,0.0025614219141648145,42
79.63190921147664,1.4446803819486003,0.1766056219736735,0.03013554762941072,0.5,1.5,3,1.0,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8895704753907427,0.8947216454117248,0.8961682170438661,0.8934864072927597,0.0028316381852512102,43
23.87974524497986,0.6654500166584179,0.23853063583374023,0.013520071576970924,1.0,1.5,3,1.0,0.5,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8895597920327984,0.895606919124733,0.8952903405952523,0.8934853110175296,0.0027791630868776425,44
58.729403018951416,2.509715945448096,0.2396860122680664,0.004524934917215227,1.0,0.5,5,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8898098963478678,0.8944566445114533,0.896162567484796,0.893476021188816,0.002684610514056712,45
33.800982554753624,0.5385148750882707,0.23251724243164062,0.004239520304017609,0.5,1.0,4,0.5,0.5,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8892872648523861,0.8946354794748268,0.8964512640177144,0.8934576066249241,0.0030410217804173662,46
33.63936678568522,0.9111888443340422,0.23171146710713705,0.008118688082886927,0.5,1.0,4,0.5,1.0,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8892872648523861,0.8946354794748268,0.8964512640177144,0.8934576066249241,0.0030410217804173662,46
24.535078446070354,0.7366376315725756,0.32884828249613446,0.1487553324893232,1.0,0.5,3,1.0,0.5,0.5,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 0.5}",0.8894232644052286,0.8949461645793781,0.8959895853020421,0.8934526219981246,0.0028812518074285655,48
22.969308376312256,0.49388651917091236,0.2037212053934733,0.018622285729881092,1.0,1.5,3,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8901134174526586,0.8948251258246221,0.8953385041024333,0.8934253678450673,0.002351593655592222,49
24.827043692270916,0.4061085770207957,0.2407704989115397,0.01926265292477727,1.0,1.5,3,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8901134174526586,0.8948251258246221,0.8953385041024333,0.8934253678450673,0.002351593655592222,49
84.69332440694173,4.129753994911071,0.20253427823384604,0.032286172189124496,1.0,0.5,4,1.0,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8894044161995778,0.8948508536727621,0.8960090945707737,0.8934210732567519,0.002879692968975562,51
47.91119678815206,1.1351344086349997,0.27297377586364746,0.06074516329496908,1.0,1.5,4,1.0,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8910226402696464,0.8946696206951072,0.8945550037413087,0.8934155275925002,0.001692914663754641,52
48.349611361821495,0.9040304258577117,0.28487245241800946,0.04757089331870189,1.0,1.5,4,1.0,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8910226402696464,0.8946696206951072,0.8945550037413087,0.8934155275925002,0.001692914663754641,52
45.41617433230082,0.5031849016774846,0.22129329045613608,0.004716015850803894,0.5,1.0,3,0.5,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8893435251214085,0.8947150610335279,0.8961879295341472,0.8934151184534683,0.002941567765387053,54
99.43428961435954,4.332055503843815,0.15939752260843912,0.003832980055493491,0.5,0.5,4,1.0,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 4, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8889226901848943,0.8949596991345605,0.8963234376632123,0.893401516866676,0.003216012581588436,55
